cycle,weeks_to_election,n,anger,share_angry,negative,anger_dev
2022,43,9394,0.347107761385455,0.34032361081541407,0.30469471524036906,0.036596947183572925
2022,44,6065,0.258035997769727,0.24600164880461664,0.2193911843743714,-0.05247481643215507
2022,45,6560,0.21471379230877174,0.20045731707317074,0.1827243427212191,-0.09579702189311035
2022,46,12095,0.2796707402671825,0.26746589499793305,0.23266695366088383,-0.030840073934699563
2022,47,13990,0.3156458839284505,0.3080771979985704,0.26345882849094027,0.005135069726568409
2022,48,14459,0.2874992546950938,0.2797565530119649,0.24402212836376183,-0.023011559506788293
2022,49,9272,0.22933864003576993,0.2143011216566005,0.20379862965097068,-0.08117217416611217
2022,50,15925,0.30099265042307904,0.2943171114599686,0.24837755892927987,-0.009518163778803046
2022,51,13125,0.22518340588942878,0.2153904761904762,0.18753475133550487,-0.0853274083124533
2022,52,14301,0.3062747097571895,0.2992797706454094,0.24026488727677509,-0.004236104444692579
2022,53,13472,0.3116527328890315,0.303666864608076,0.26323122917284847,0.0011419186871494125
2022,54,13400,0.34091410344348416,0.3362686567164179,0.2756359940807903,0.03040328924160207
2022,55,11244,0.27607860707404813,0.2664532194948417,0.2389595137328438,-0.03443220712783396
2022,56,9905,0.304664543336389,0.30015143866733973,0.25649045069675175,-0.005846270865493108
2022,57,11919,0.32854442113415594,0.3184830942193137,0.278830207059857,0.01803360693227385
2022,58,12544,0.34004098704166125,0.3346619897959184,0.26961630217942445,0.029530172839779156
2022,59,11833,0.3212855338331633,0.31919208991802583,0.2696978239835257,0.010774719631281182
2022,60,11876,0.29294397416560664,0.284523408555069,0.26998549653513726,-0.017566840036275455
2022,61,9380,0.2904194793410734,0.2814498933901919,0.2684331148055999,-0.020091334860808663
2022,62,10776,0.2958772557043645,0.28452115812917594,0.3096983953365569,-0.014633558497517574
2022,63,10709,0.29873183957792093,0.28732841535157344,0.2675571377292633,-0.011778974623961158
2022,64,10603,0.31351723190954167,0.3038762614354428,0.2955732583402197,0.003006417707659581
2022,65,10581,0.28226867408744105,0.27246952083924014,0.23830842413906,-0.02824214011444104
2022,66,12361,0.31337112951491064,0.3028072162446404,0.2592346420763138,0.0028603153130285497
2022,67,11758,0.32089417972411455,0.3126382037761524,0.25820865591352304,0.010383365522232457
2022,68,11700,0.29715093646809443,0.29341880341880344,0.2376059792811473,-0.013359877733787662
2022,69,9357,0.2976214635882424,0.28898151116810944,0.23677864093861253,-0.012889350613639716
2022,70,9248,0.2777428414990993,0.26924740484429066,0.22271194619277399,-0.03276797270278281
2022,71,11304,0.3144465518518175,0.3063517338995046,0.2473474773290397,0.0039357376499354335
2022,72,11609,0.30669711293868135,0.2997674218278922,0.230749963894119,-0.0038137012632007417
2022,73,11510,0.2997160648171556,0.2933101650738488,0.24728175120542092,-0.010794749384726465
2022,74,9798,0.27917184730013445,0.26985098999795876,0.2377018077091262,-0.031338966901747645
2022,75,9640,0.3003792398264322,0.2975103734439834,0.25325391859434937,-0.01013157437544987
2022,76,6373,0.3768452416047999,0.374391966107014,0.300077058768352,0.06633442740291778
2022,77,12465,0.3164731116721095,0.31423987164059364,0.24043675463593323,0.005962297470227418
2022,78,10944,0.2857852961946509,0.2810672514619883,0.2262408496764788,-0.024725518007231218
2022,79,12520,0.25340173411097144,0.23929712460063898,0.20124286064127636,-0.05710908009091065
2022,80,10972,0.29185627845982265,0.28271965001822824,0.21291346695574,-0.01865453574205944
2022,81,12142,0.31947360369914524,0.31016307033437657,0.265619367683325,0.008962789497263146
2022,82,10559,0.2678035161036704,0.25741073965337624,0.2252778985751985,-0.042707298098211666
2022,83,9978,0.23298705966459388,0.2212868310282622,0.21043295205766208,-0.07752375453728821
2022,84,11815,0.29958119298025204,0.29360981802793057,0.23888906412458888,-0.010929621221630048
2022,85,10732,0.30799851220531027,0.3004099888184868,0.2519267846821316,-0.0025123019965718196
2022,86,5161,0.3387869109193538,0.3303623328812246,0.27395261877811533,0.02827609671747172
2022,87,12538,0.31869601675771336,0.3106556069548572,0.24304220095737702,0.008185202555831272
2022,88,13590,0.3106451855365062,0.3016188373804268,0.24808099316327709,0.0001343713346241282
2022,89,11690,0.24839041167714812,0.23165098374679213,0.22185287275827104,-0.06212040252473397
2022,90,11575,0.3320859321860544,0.3195680345572354,0.2780910826544931,0.02157511798417233
2022,91,11715,0.29672352655820955,0.28348271446862994,0.2550343680636825,-0.013787287643672541
2022,92,10902,0.3067511221465018,0.2990277013392038,0.24870756374954242,-0.0037596920553802926
2022,93,11436,0.2758899816441504,0.2644281217208814,0.1942781200627414,-0.034620832557731684
2022,94,8924,0.35142585508242447,0.3458090542357687,0.26763391019748023,0.040915040880542375
2022,95,11679,0.46462077934144863,0.4750406712903502,0.38060488145578675,0.15410996513956654
2022,96,7339,0.2940286827690662,0.27864831720942906,0.2449335097890389,-0.016482131432815905
2022,97,6608,0.3237139918273016,0.3161319612590799,0.25678754592928926,0.013203177625419504
2022,98,8668,0.2708660827340007,0.2502307337332718,0.23357417677408496,-0.03964473146788139
2022,99,10767,0.26428167561595556,0.24779418593851585,0.23369621659039433,-0.04622913858592653
2022,100,11438,0.2667906046205844,0.24654659905577897,0.23369508076858023,-0.043720209581297687
2022,101,6980,0.2346337227577098,0.21819484240687678,0.21381916312751345,-0.07587709144417229
2022,102,9878,0.2711942553379062,0.25349260984004857,0.24722162716930832,-0.03931655886397589
2022,103,8891,0.24199802624618444,0.22854572039140705,0.22105308708029012,-0.06851278795569765
2022,104,8090,0.2655257216963528,0.2522867737948084,0.21921048233980872,-0.04498509250552929
2024,0,8586,0.2585751753070852,0.2529699510831586,0.1988857888272555,-0.07973526745476806
2024,1,7233,0.3127646592855644,0.3117655191483478,0.24716334164645706,-0.02554578347628883
2024,2,6956,0.2935306102165895,0.29384703852788957,0.23635347010241767,-0.04477983254526374
2024,3,6956,0.2341486298869891,0.22441058079355952,0.19928180251644145,-0.10416181287486415
2024,4,7390,0.29762433790715215,0.29621109607577806,0.26793100506853984,-0.04068610485470109
2024,5,7699,0.332175333773321,0.3351084556435901,0.27990174090835346,-0.006135108988532256
2024,6,7429,0.34631426974651897,0.3493067707632252,0.2708102628182312,0.00800382698466573
2024,7,7350,0.3252187614600953,0.3254421768707483,0.2747621807333107,-0.013091681301757918
2024,8,6725,0.33844518142388824,0.3379925650557621,0.28873363125745594,0.0001347386620350055
2024,9,5205,0.3039262526268703,0.3016330451488953,0.26649204773250673,-0.03438419013498295
2024,10,5704,0.31128337154196584,0.31399018232819076,0.26345217954191674,-0.0270270712198874
2024,11,6018,0.30863873900428734,0.3070787637088734,0.238540095771209,-0.029671703757565893
2024,12,5814,0.2809821289435726,0.2779497764017888,0.22945269324971063,-0.05732831381828063
2024,13,6634,0.33432748235818555,0.3382574615616521,0.2681412330615501,-0.00398296040366769
2024,14,7440,0.36817856632036616,0.3735215053763441,0.29022170810604103,0.029868123558512927
2024,15,7308,0.3467570036757007,0.3471538040503558,0.29263285530634736,0.00844656091384749
2024,16,8256,0.3849291208116906,0.39195736434108525,0.28666374326687305,0.04661867804983738
2024,17,5791,0.30655180750719646,0.30391987566914175,0.2510079276357243,-0.031758635254656775
2024,18,8532,0.3926142982485697,0.4045944678856071,0.29957231740990437,0.05430385548671646
2024,19,7113,0.35230706875291967,0.3561085336707437,0.28164829840545413,0.013996625991066436
2024,20,9197,0.33744699824086993,0.34163314124170924,0.26547515624004386,-0.000863444520983303
2024,21,7523,0.331539425816357,0.32699720856041475,0.2614114906504665,-0.0067710169454962554
2024,22,7893,0.372829405958707,0.37780311668567085,0.29693183030830606,0.03451896319685377
2024,23,7275,0.31904158279334943,0.3173883161512028,0.261225218528304,-0.019268859968503804
2024,24,8382,0.3480688307016381,0.3521832498210451,0.2621480772281252,0.00975838793978484
2024,25,7661,0.3103760484588522,0.31444981072966977,0.24180646969737662,-0.027934394303001042
2024,26,7795,0.33236652180732296,0.3373957665169981,0.266827004141326,-0.00594392095453028
2024,27,6857,0.33259948549126106,0.3364445092606096,0.2705498567953273,-0.005710957270592176
2024,28,8086,0.3624168892611648,0.36816720257234725,0.28471271742524357,0.02410644649931154
2024,29,8384,0.3781847896729274,0.38525763358778625,0.2891491466334767,0.039874346911074166
2024,30,6923,0.29839560528073655,0.2981366459627329,0.2439489333624219,-0.03991483748111668
2024,31,6142,0.2550963831495176,0.25366330185607294,0.21135227239597051,-0.08321405961233563
2024,32,8227,0.3386720552629237,0.33912726388720066,0.2645602135870244,0.00036161250107047405
2024,33,7895,0.33409254002762917,0.3394553514882837,0.26478152382306247,-0.004217902734224066
2024,34,12996,0.3643717881530095,0.36934441366574333,0.28032585044869834,0.026061345391156288
2024,35,8850,0.35212218670987416,0.3538983050847458,0.27031169534384636,0.013811743948020927
2024,36,7856,0.3548774762211776,0.36227087576374745,0.2812764071679669,0.016567033459324365
2024,37,7554,0.35426579561439087,0.3557055864442679,0.2936913490923396,0.01595535285253763
2024,38,8512,0.36069779715314115,0.3614896616541353,0.2910525643850346,0.022387354391287917
2024,39,9228,0.3799265706117919,0.38404854789770265,0.29823461675699653,0.04161612784993868
2024,40,8300,0.3591437535680808,0.3603614457831325,0.3049155707282985,0.02083331080622758
2024,41,7774,0.3743923263036873,0.3803704656547466,0.29875651824032956,0.03608188354183406
2024,42,7511,0.34400358605068987,0.34229796298761817,0.2817896643863745,0.005693143288836633
2024,43,6300,0.3698613106974563,0.3761904761904762,0.31601302008292387,0.03155086793560308
2024,44,3963,0.2827319798587111,0.2790815039111784,0.23262386150974093,-0.05557846290314211
2024,45,4949,0.2728709807529783,0.27237825823398665,0.2213822238197692,-0.06543946200887496
2024,46,7864,0.3632042172512275,0.36444557477110884,0.29070482295206246,0.024893774489374243
2024,47,8571,0.34697254262967275,0.3441838758604597,0.28528907698889466,0.008662099867819517
2024,48,8276,0.37281524255404086,0.3761478975350411,0.29837569625318544,0.034504799792187624
2024,49,5015,0.27744560853215094,0.2747756729810568,0.23194192177068224,-0.06086483422970229
2024,50,7197,0.31548467217935505,0.31318604974294845,0.258501235089095,-0.022825770582498184
2024,51,8172,0.31510740018562433,0.3163240332843857,0.2532885035231144,-0.023203042576228905
2024,52,8119,0.35657723412331327,0.35952703534918096,0.28286831034380394,0.018266791361460033
2024,53,8298,0.3402478359123085,0.33996143649072064,0.2902397251962554,0.0019373931504552688
2024,54,7506,0.35723400983488934,0.3571809219291234,0.29199364992834187,0.018923567073036107
2024,55,7196,0.35016683127455805,0.35116731517509725,0.2868685528849105,0.011856388512704819
2024,56,6625,0.3905742454805745,0.39864150943396226,0.32028656417308904,0.052263802718721275
2024,57,7945,0.42034766195345463,0.43071113908118314,0.3299288730181008,0.0820372191916014
2024,58,6920,0.358544781284859,0.3609826589595376,0.2843016151123565,0.020234338523005768
2024,59,7294,0.31498020042628017,0.3125856868659172,0.25496884591317476,-0.02333024233557307
2024,60,5629,0.3105627149602421,0.304316930182981,0.28093835787133636,-0.02774772780161111
2024,61,4404,0.23886716991993298,0.22797456857402362,0.20658173159824947,-0.09944327284192025
2024,62,5155,0.2706639882878994,0.2601357904946654,0.22754491162276352,-0.06764645447395384
2024,63,4510,0.2648794329396868,0.25299334811529933,0.2180053139232954,-0.07343100982216644
2024,64,5158,0.30093349592763635,0.293136874757658,0.23953722833174856,-0.037376946834216884
2024,65,4640,0.28141440229750325,0.27392241379310345,0.22385635978947716,-0.056896040464349984
2024,66,5845,0.3281495119895152,0.32284003421727975,0.2538010745807021,-0.01016093077233804
2024,67,5526,0.3238962915076473,0.31614187477379657,0.2428851059917605,-0.01441415125420592
2024,68,5989,0.3690574651687907,0.36767406912673234,0.27979018611964934,0.03074702240693744
2024,69,3923,0.3259357212953176,0.3224573030843742,0.26706039200388176,-0.012374721466535621
2024,70,4462,0.3307599308805566,0.3357238906320036,0.26544076423791857,-0.007550511881296629
2024,71,5724,0.3504289075630378,0.3481830887491265,0.2640407662716262,0.012118464801184559
2024,72,5119,0.30051585758184246,0.29634694276225826,0.21874374462649374,-0.037794585180010776
2024,73,5713,0.3647070163039306,0.36548223350253806,0.2931799677985507,0.02639657354207736
2024,74,5100,0.3304978073507036,0.32098039215686275,0.26062388450573837,-0.007812635411149627
2024,75,4762,0.3697650204214132,0.372742545149097,0.3024377660052941,0.031454577659559946
2024,76,5398,0.3800407629196555,0.3890329751759911,0.3007261378510478,0.04173032015780226
2024,77,5772,0.3928750800560193,0.4024601524601525,0.322718199750195,0.05456463729416605
2024,78,4572,0.3601645323048527,0.36220472440944884,0.3056124955054818,0.021854089542999444
2024,79,4906,0.3620337259141699,0.3638401956787607,0.2805138232245617,0.023723283152316643
2024,80,4655,0.37930166957925937,0.38002148227712135,0.2972776716802105,0.040991226817406134
2024,81,4050,0.37657849527562015,0.3782716049382716,0.3007085858168149,0.038268052513766915
2024,82,3803,0.33031274953905065,0.3286878779910597,0.2695599230248137,-0.007997693222802582
2024,83,4482,0.3793998052965453,0.38398036590807677,0.30017821154895247,0.04108936253469209
2024,84,4730,0.3773541840153646,0.3748414376321353,0.32299601915122617,0.039043741253511344
2024,85,3792,0.3833933704300466,0.38871308016877637,0.31197727927918456,0.045082927668193384
2024,86,4787,0.37925733178175003,0.3770628786296219,0.29853140356862085,0.04094688901989679
2024,87,3766,0.37049059547183205,0.37254381306425915,0.2888859373446731,0.032180152709978815
2024,88,3762,0.39823191506823535,0.4130781499202552,0.3173139718949186,0.05992147230638212
2024,89,3251,0.33982373389691317,0.34266379575515227,0.28638456604223334,0.0015132911350599354
2024,90,4606,0.3841714487505407,0.38992618323925315,0.318477562439025,0.045861005988687475
2024,91,5016,0.42030519521396953,0.4266347687400319,0.34085208331098515,0.08199475245211629
2024,92,4035,0.41929008117565353,0.4292441140024783,0.33147172636518085,0.08097963841380029
2024,93,3417,0.3896307888614406,0.3974246414983904,0.3178557121010379,0.051320346099587355
2024,94,3292,0.3871611289925848,0.39185905224787365,0.28951176070118917,0.04885068623073158
2024,95,4117,0.37480417063359317,0.37600194316249697,0.2891651569422095,0.036493727871739934
2024,96,2672,0.26782734021715243,0.26085329341317365,0.21055487208158122,-0.0704831025447008
2024,97,4853,0.28086258512176077,0.2722027611786524,0.22644703550318068,-0.05744785764009247
2024,98,5564,0.32068571223132347,0.3168583752695902,0.26864211003156396,-0.017624730530529764
2024,99,5651,0.2909296374018395,0.2829587683595824,0.22521056604234282,-0.04738080536001371
2024,100,5552,0.3117888987056645,0.3045749279538905,0.23863216166347867,-0.02652154405618873
2024,101,3744,0.2652852908761885,0.25721153846153844,0.23321184357878222,-0.07302515188566472
2024,102,5153,0.2861138970524979,0.2786726178924898,0.23631891644364697,-0.052196545709355335
2024,103,4556,0.2091368486797331,0.19381035996488147,0.16688394898233308,-0.12917359408212015
2026,10,4497,0.3881796608164978,0.3920391372025795,0.3161687220464421,-0.022665442582296857
2026,11,7433,0.36055281550348955,0.35893986277411544,0.28722241936039394,-0.0502922878953051
2026,12,8232,0.38090201917171623,0.38216715257531586,0.28749807769919083,-0.02994308422707842
2026,13,9508,0.3883140715428573,0.3898822044594026,0.29589802103034485,-0.022531031855937356
2026,14,10233,0.3926145706282903,0.39284667253004985,0.30064554178704034,-0.01823053277050435
2026,15,11191,0.4039124182409045,0.402734340094719,0.32377082203416796,-0.006932685157890139
2026,16,8950,0.38327204278071914,0.38212290502793295,0.3066478618209227,-0.027573060618075518
2026,17,9542,0.3073567715034506,0.3027667155732551,0.23736972324628722,-0.10348833189534407
2026,18,11815,0.3879585736380733,0.38958950486669486,0.2902615190371993,-0.022886529760721364
2026,19,9731,0.3434865580261666,0.34045832905148493,0.2635188025252563,-0.06735854537262803
2026,20,11152,0.3384237220933243,0.3330344332855093,0.2570574626204811,-0.07242138130547038
2026,21,11988,0.39787276596340004,0.40106773440106774,0.2865452467598592,-0.01297233743539461
2026,22,9348,0.3657731126783829,0.36703038083012407,0.27470595526180863,-0.045071990720411736
2026,23,10374,0.3578247402669244,0.354251012145749,0.26888849328879527,-0.05302036313187025
2026,24,11923,0.3779625441308196,0.37725404680030195,0.28269576378493905,-0.032882559267975064
2026,25,10665,0.34489660559504165,0.3452414439756212,0.26116382768100405,-0.065948497803753
2026,26,11243,0.39343174723941854,0.3962465534110113,0.2907470441742481,-0.017413356159376114
2026,27,11167,0.4049654232438859,0.4096892630070744,0.30654822980900476,-0.005879680154908751
2026,28,11782,0.41221853104490197,0.4109658801561704,0.30928821282975894,0.001373427646107317
2026,29,9558,0.3928906528889056,0.39997907512031805,0.2977249564398934,-0.01795445050988903
2026,30,9689,0.37863979665354885,0.3839405511404686,0.2951083537077969,-0.0322053067452458
2026,31,10561,0.42947985665100985,0.43603825395322415,0.32297675887714866,0.018634753252215197
2026,32,11000,0.43526115317769687,0.4435454545454545,0.33316084825444375,0.024416049778902216
2026,33,10382,0.41060763484892293,0.41571951454440376,0.3371709022969636,-0.00023746854987172217
2026,34,11097,0.4227447917463685,0.42813372983689285,0.32841148639198603,0.011899688347573822
2026,35,11269,0.41269480124281976,0.41893690655781346,0.3185495944496453,0.001849697844025111
2026,36,12872,0.38790740879214425,0.3913144810441268,0.2710470014513893,-0.022937694606650405
2026,37,10222,0.3705883483588112,0.3682253962042653,0.27530353839634786,-0.04025675503998344
2026,38,10120,0.39984303278836564,0.4015810276679842,0.30001726125756034,-0.011002070610429016
2026,39,9502,0.43218628645660795,0.43980214691643865,0.3235648589866171,0.021341183057813295
2026,40,10571,0.4614314574218082,0.47204616403367705,0.3649538189027201,0.050586354023013536
2026,41,9061,0.4188275378910339,0.42489791413751243,0.30673682906669997,0.007982434492239232
2026,42,10205,0.44699632680519963,0.45467907888290054,0.339028914430964,0.036151223406404975
2026,43,6718,0.43474250170530465,0.4476034534087526,0.3354138119727819,0.023897398306509998
2026,44,4200,0.30534099527595876,0.3019047619047619,0.2368160404405734,-0.1055041081228359
2026,45,8368,0.4111935374546034,0.4140774378585086,0.3018452979599967,0.0003484340558087551
2026,46,9943,0.40535658102901806,0.404103389319119,0.3337061881737834,-0.005488522369776594
2026,47,8649,0.41436371477228184,0.4183142559833507,0.32131029751358897,0.0035186113734871904
2026,48,6363,0.35990987427518917,0.36020744931636023,0.3142788609998674,-0.050935229123605485
2026,49,8230,0.44187889263024815,0.4499392466585662,0.3402726549778545,0.0310337892314535
2026,50,8432,0.4678006777758266,0.47663662239089183,0.3340364188160384,0.05695557437703197
2026,51,8744,0.44246453962666693,0.452195791399817,0.34331589182614064,0.03161943622787228
2026,52,9233,0.49415759326006803,0.5112097909671829,0.39190704670807985,0.08331248986127338
2026,53,9010,0.5265956605094372,0.5476137624861265,0.41939007142179086,0.11575055711064253
2026,54,8602,0.5270806465437495,0.5460358056265985,0.3971518919343414,0.11623554314495488
2026,55,8995,0.4782740646905435,0.4894941634241245,0.35547685704679083,0.06742896129174886
2026,56,9408,0.5830449902505094,0.6084183673469388,0.4605153218037886,0.17219988685171472
2026,57,8423,0.5200787190789412,0.5384067434405794,0.40321212631550096,0.10923361568014656
2026,58,8710,0.41213422533671074,0.4190585533869116,0.31823364866041526,0.0012891219379160823
2026,59,8583,0.37238348441993396,0.37469416288011187,0.3369892209482621,-0.03846161897886069
2026,60,7621,0.44614995930060597,0.45597690591785855,0.34200716602372583,0.035304855901811316
2026,61,5673,0.3546801562666126,0.355367530407192,0.2942233526762258,-0.056164947132182064
2026,62,5900,0.38367853941577407,0.38796610169491524,0.292169991688718,-0.027166563983020586
2026,63,5882,0.3733570191114463,0.379632777966678,0.2561458727281814,-0.037488084287348344
2026,64,6023,0.39688007201263087,0.4032873983064918,0.29977923285199626,-0.013965031386163784
2026,65,6579,0.4260683163082071,0.4373005015959872,0.3120389315338265,0.01522321290941242
2026,66,7235,0.42407031210156126,0.4337249481686247,0.3189902719716624,0.013225208702766611
2026,67,7990,0.4420465398639865,0.4525657071339174,0.3273007580480982,0.031201436465191856
2026,68,7242,0.4544432315418203,0.4660314830157415,0.3461958900128851,0.04359812814302566
2026,69,7992,0.42472740068543563,0.4303053053053053,0.3328067476992598,0.013882297286640977
2026,70,9080,0.48622397241561616,0.49922907488986784,0.35993492079720246,0.0753788690168215
2026,71,7072,0.408282572918925,0.4133201357466063,0.2913036291186007,-0.0025625304798696513
2026,72,8733,0.42709795171025955,0.43730676743387153,0.3275729653921316,0.016252848311464896
2026,73,8018,0.4719172121577005,0.48528311299575955,0.35480790198071477,0.06107210875890584
2026,74,5893,0.42025935665272707,0.4361106397420669,0.32494047576968205,0.009414253253932414
2026,75,6708,0.4112203735758586,0.4241204531902206,0.33153912803389257,0.0003752701770639577
2026,76,7668,0.4394079003903051,0.4503129890453834,0.32162809489497657,0.02856279699151043
2026,77,7683,0.39667626556795643,0.40088507093583237,0.2830330308518087,-0.014168837830838221
2026,78,7046,0.411906646864811,0.42066420664206644,0.29715641627006306,0.0010615434660163348
2026,79,6714,0.42387326795620706,0.4334226988382484,0.3115365453604939,0.013028164557412403
2026,80,6138,0.3796401318481238,0.38677093515803196,0.30207217166140876,-0.031204971550670868
2026,81,7300,0.44753552312745826,0.4586301369863014,0.32220759039613966,0.036690419728663604
2026,82,7302,0.4636413315706778,0.47754039989044095,0.34165588728574003,0.05279622817188312
2026,83,7503,0.4580173469489304,0.468479274956684,0.33431826885806387,0.04717224355013577
2026,84,6832,0.4437328245081427,0.4519906323185012,0.33102000610927035,0.03288772110934807
2026,85,6903,0.4514651960574169,0.4632768361581921,0.334495790646451,0.040620092658622264
2026,86,7775,0.4697032269943877,0.485016077170418,0.3385777398177132,0.05885812359559306
2026,87,9846,0.4716403658046405,0.48496851513304895,0.3315172836872234,0.060795262405845873
2026,88,7837,0.4914363035771754,0.5077197907362511,0.35739480659679945,0.08059120017838073
2026,89,6601,0.443259131037367,0.4573549462202697,0.3183581041796779,0.032414027638572374
2026,90,7874,0.4686869336428759,0.48298196596393195,0.3217186947091316,0.05784183024408124
2026,91,7627,0.43260181932266245,0.441326865084568,0.33312665026428445,0.021756715923867798
2026,92,7272,0.43768287927992705,0.4451320132013201,0.31745194193015525,0.026837775881132397
2026,93,7167,0.32066103168437055,0.311148318682852,0.20670108995719386,-0.09018407171442411
2026,94,5279,0.3289993457114393,0.3222201174464861,0.24964644836204003,-0.08184575768735536
2026,95,4760,0.28255493608851207,0.2665966386554622,0.21480133316495276,-0.1282901673102826
2026,96,3199,0.21830028006396476,0.20787746170678337,0.17537045002526017,-0.1925448233348299
2026,97,4994,0.40802715493626834,0.4118942731277533,0.3036346409655772,-0.0028179484625263096
2026,98,5111,0.3193186580374213,0.3130502837018196,0.2553706299169526,-0.09152644536137333
2026,99,5105,0.3124628925519511,0.30558276199804113,0.23146474411531856,-0.09838221084684357
2026,100,4363,0.2835857397791296,0.2816869126747651,0.2293884587613743,-0.12725936361966506
2026,101,5868,0.3441758449204839,0.3440695296523517,0.26217625567782543,-0.06666925847831073
2026,102,6409,0.3092906566061452,0.30363551256046184,0.22907226512831327,-0.10155444679264947
2026,103,5191,0.22744086547723308,0.21556540165671353,0.16074272987459332,-0.18340423792156157
